,,,,,,,,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI,SBSK VDK 80 PRF 750 ML 008901600822,"194,796","192,056","216,399","173,457","184,773","224,364","185,060","164,178","194,825","146,977","154,900","194,607","143,973","144,341","173,490","142,448","149,643","182,925","151,084","137,642","169,803","129,807","119,578","161,075","113,015","101,075","134,722","103,804","109,503","145,369","108,313","88,656","18,298","18,048","20,140","16,023","17,027","20,327","16,656","14,825","17,551","13,262","14,002","17,867","13,057","12,706","15,390","12,610","13,469","16,622","13,433","12,536","15,440","11,829","11,095","14,609","10,250","9,048","11,979","9,098","9,692","13,049","9,722","7,970",127.80,127.75,128.99,129.96,130.27,132.50,133.38,132.95,133.26,133.05,132.81,130.76,132.37,136.37,135.33,135.61,133.37,132.11,135.02,131.81,132.03,131.73,129.39,132.36,132.36,134.11,135.01,136.96,135.64,133.74,133.75,133.53,4.9,4.8,4.5,4.4,4.4,4.3,4.3,4.1,3.9,3.9,4.0,4.0,3.8,3.7,3.7,3.7,4.0,3.9,3.8,3.8,3.7,3.5,3.4,3.5,3.3,3.0,3.1,3.0,3.0,3.2,3.1,2.8
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI,SBSK VDK 80 PRF PLST 1750 ML 008901600819,"122,313","121,963","153,304","128,176","142,686","187,720","137,769","155,131","188,665","148,842","147,375","180,082","132,424","127,972","175,664","155,102","171,489","218,497","188,588","157,702","211,362","162,676","160,704","211,368","147,208","146,824","274,502","237,925","233,485","236,669","171,006","194,437","6,911","6,878","8,628","7,224","8,015","10,615","7,736","8,746","10,593","8,353","8,311","10,125","7,444","7,171","9,879","8,668","9,499","12,051","10,344","8,651","11,649","9,008","8,863","11,750","8,090","8,076","15,071","13,027","12,822","13,198","9,544","10,683",91.05,91.21,91.40,91.27,91.57,90.97,91.61,91.25,91.62,91.66,91.21,91.49,91.51,91.80,91.47,92.05,92.87,93.27,93.79,93.77,93.34,92.90,93.27,92.54,93.61,93.52,93.69,93.95,93.68,92.24,92.17,93.63,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.2,1.4,1.3,1.3,1.3,1.3,1.3,1.3,1.5,1.8,2.0,2.0,1.8,1.9,1.9,1.9,1.9,1.8,1.8,2.0,2.1,2.1,1.9,1.6,2.0
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI,SBSK VDK 80 PRF PLST 1750 ML 008901600849,"398,644","391,448","465,170","397,790","381,956","461,576","379,684","349,061","408,286","309,969","357,756","477,678","304,324","281,475","351,120","275,659","260,979","337,644","253,456","249,069","313,499","232,310","247,760","350,406","213,954","184,336","336,950","280,486","254,716","274,731","224,471","177,506","21,662","21,236","25,196","21,674","20,511","24,797","20,286","18,731","21,336","16,180","18,874","25,186","15,714","14,574","18,249","15,098","13,789","18,159","13,177","13,032","16,393","12,165","13,010","18,286","11,094","9,472","17,273","14,269","13,098","14,195","11,478","9,082",94.67,94.82,94.97,94.41,95.79,95.75,96.28,95.86,98.44,98.55,97.51,97.56,99.62,99.35,98.98,93.92,97.36,95.65,98.95,98.32,98.38,98.23,97.96,98.57,99.20,100.11,100.35,101.12,100.04,99.56,100.60,100.54,6.4,6.4,6.3,6.5,6.2,6.0,6.1,5.8,5.5,5.4,5.8,5.7,5.2,5.1,5.1,5.2,5.1,5.2,4.8,4.6,4.8,4.7,4.8,5.0,4.4,4.0,4.6,4.6,4.3,3.8,3.9,3.5
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI,SBSK VDK 80 PRF PLST 375 ML 008901600823,"13,081","13,384","18,543","15,104","15,099","18,507","14,522","14,452","18,258","14,518","14,891","17,690","14,329","14,031","18,000","14,111","15,758","20,920","14,885","11,215","9,444","4,311","6,424","16,197","13,673","14,536","16,914","11,061","11,040","14,245","11,412","9,349","2,771","2,841","3,894","3,166","3,174","3,912","3,083","3,058","3,858","3,063","3,145","3,733","3,049","2,978","3,862","3,044","3,343","4,419","3,162","2,375","1,948",837,"1,228","3,269","2,753","2,997","3,523","2,342","2,184","2,724","2,194","1,769",113.22,112.98,114.18,114.39,114.09,113.45,112.97,113.33,113.50,113.68,113.56,113.64,112.71,113.00,111.78,111.15,113.02,113.52,112.90,113.23,116.26,123.44,125.42,118.81,119.08,116.30,115.14,113.28,121.23,125.38,124.75,126.77,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.1,0.1,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI,SBSK VDK 80 PRF PLST 50 ML 008901600825,810,682,760,506,506,710,549,422,603,530,509,569,494,542,514,457,435,487,521,945,891,281,154,95,185,330,213,153,206,185,41,186,706,582,674,432,425,624,484,356,506,450,439,485,406,453,424,385,363,409,443,"1,053","1,088",445,203,95,168,330,183,192,232,140,24,138,204.74,209.40,201.29,209.17,212.77,203.29,202.41,211.57,212.84,210.32,207.02,209.46,217.32,213.52,216.15,211.85,214.02,212.47,210.16,160.27,146.24,112.87,135.79,178.16,196.99,178.84,207.52,142.35,158.44,236.54,304.03,240.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI,SBSK VDK 80 PRF PLST 750 ML 008901600894,"40,776","41,344","48,491","38,799","40,760","54,433","49,764","46,285","55,641","40,626","45,522","51,886","42,485","44,917","51,700","43,738","49,125","66,646","58,741","55,353","67,302","51,357","55,041","67,750","48,191","52,546","70,107","52,576","52,246","64,272","50,096","38,028","3,930","3,986","4,679","3,743","3,946","5,245","4,769","4,402","5,349","3,922","4,370","4,978","4,077","4,312","4,975","4,204","4,707","6,362","5,584","5,271","6,396","4,875","5,208","6,375","4,585","4,941","6,613","4,981","4,894","6,002","4,699","3,611",124.57,124.53,124.42,124.45,123.99,124.58,125.26,126.21,124.88,124.35,125.07,125.13,125.09,125.06,124.76,124.89,125.30,125.75,126.29,126.07,126.32,126.46,126.88,127.57,126.19,127.67,127.28,126.72,128.17,128.56,127.99,126.42,1.0,1.1,1.1,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.2,1.2,1.2,1.2,1.0
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI,SBSK VDK BLCK CHRY 70 PRF 1000 ML 008901601387,80,88,354,24,56,16,299,8,16,,,282,,,,280,,,,,,,,,,,,,287,,280,,10,11,26,3,7,2,19,1,2,,,18,,,,18,,,,,,,,,,,,,18,,18,,71.92,71.92,124.29,71.98,71.89,71.98,140.15,71.98,71.98,,,143.93,,,,143.96,,,,,,,,,,,,,143.93,,143.94,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,0.0,
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI,SBSK VDK BLCK CHRY 70 PRF 750 ML 008901601388,47,40,14,43,,12,34,17,,16,,32,,,16,,16,,,10,,,185,,18,,,36,9,873,,,3,3,1,3,,1,2,1,,1,,2,,,1,,1,,,1,,,19,,2,,,4,1,63,,,186.68,159.88,168.55,173.88,,150.48,195.99,201.08,,192.65,,191.50,,,192.65,,192.65,,,120.36,,,119.93,,107.67,,,107.99,108.31,166.98,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,,
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI,SBSK VDK BSN GRS 80 PRF 750 ML 008901601218,48,16,16,46,,29,,14,42,28,42,36,"1,005",516,"1,171",665,835,691,585,292,"1,354",731,,,146,"1,608","2,777","2,923","3,216","1,023",14,,3,1,1,3,,2,,1,3,2,3,3,121,61,142,83,105,86,84,42,191,105,,,21,230,397,418,460,146,1,,191.88,192.65,192.65,183.88,,173.53,,168.55,167.88,167.55,167.88,143.88,99.92,101.03,99.33,95.92,95.92,96.90,83.92,83.90,85.04,83.91,,,83.90,83.91,83.91,83.91,83.91,83.91,168.55,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI,SBSK VDK ESPR 70 PRF 750 ML 008901601221,9,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.55,,60.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI,SBSK VDK LMN MRNG 70 PRF 1000 ML 008901601379,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI,SBSK VDK LMN MRNG 70 PRF 750 ML 008901601380,"3,206",22,146,245,151,32,27,72,29,,173,,,,45,,,10,,,20,,,,,,,,,,,,601,3,16,32,25,3,2,9,3,,30,,,,8,,,1,,,2,,,,,,,,,,,,64.07,87.26,109.42,91.78,72.48,127.96,161.86,95.92,116.36,,69.40,,,,67.57,,,120.48,,,119.76,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI,SBSK VDK ORNG 70 PRF 1000 ML 008901601109,91,117,104,52,221,117,104,78,244,332,169,144,53,65,78,52,78,104,182,52,371,220,189,140,74,132,206,148,132,123,25,74,7,9,8,4,17,9,8,6,19,26,13,11,4,5,6,4,6,8,14,4,37,22,23,17,9,16,25,18,16,15,3,9,116.88,116.91,116.90,117.03,116.90,116.91,116.90,116.85,115.49,114.82,116.95,116.96,116.94,116.91,116.85,117.03,116.85,116.90,116.95,117.03,90.18,90.20,74.09,74.07,74.07,74.06,74.06,74.07,74.06,74.06,74.14,74.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI,SBSK VDK ORNG 70 PRF 750 ML 008901601110,73,207,162,204,139,649,156,222,124,271,111,55,110,201,436,26,245,63,287,90,470,227,225,494,252,229,255,53,10,473,47,82,7,19,15,19,13,62,14,22,11,27,10,5,10,21,33,2,22,6,20,7,31,15,15,34,17,15,17,4,1,32,5,9,125.92,130.78,129.77,131.91,131.09,126.29,134.10,123.24,135.80,122.21,133.13,131.78,131.93,114.72,156.75,155.57,136.16,126.08,168.51,154.67,179.21,180.02,179.98,175.19,175.12,179.90,177.85,159.04,120.36,178.80,112.59,109.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI,SBSK VDK RSPB 70 PRF 1000 ML 008901601112,275,404,357,195,390,378,325,262,273,286,249,311,183,395,358,445,182,312,153,242,524,219,263,272,87,189,436,568,400,482,239,148,21,31,27,15,30,29,25,20,21,22,19,23,14,30,30,43,14,24,12,19,52,22,32,33,10,23,53,69,48,58,29,18,117.78,116.92,118.91,116.89,116.92,117.32,116.90,117.82,116.93,116.93,117.86,121.23,116.89,120.40,106.90,92.97,116.95,116.94,114.68,114.09,90.71,89.46,74.08,74.08,77.91,74.09,74.08,74.08,74.97,74.81,74.08,74.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI,SBSK VDK RSPB 70 PRF 1750 ML 008901601138,"1,495","1,288","5,207","2,244",162,235,94,583,"1,314",48,48,16,24,65,,24,,119,72,24,117,,10,17,,24,300,96,48,72,,48,83,70,489,214,16,15,7,36,76,2,2,1,1,3,,1,,7,3,1,6,,1,1,,1,13,4,2,3,,2,92.65,94.67,54.77,53.95,51.95,80.64,69.38,83.38,88.92,123.29,123.29,83.45,123.61,111.42,,123.61,,87.33,123.41,123.61,100.27,,54.07,87.58,,123.61,118.62,123.29,123.29,123.40,,123.29,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI,SBSK VDK RSPB 70 PRF 750 ML 008901601113,72,289,607,347,824,335,95,712,687,153,186,361,215,445,303,229,227,459,263,636,283,199,180,267,343,189,243,110,115,135,325,664,6,31,58,31,80,25,8,69,66,12,15,29,17,40,24,19,17,45,18,56,22,14,12,18,23,13,17,8,9,12,23,49,143.53,111.52,126.31,134.19,123.91,161.76,142.57,123.89,124.94,152.78,148.45,149.54,151.62,132.54,151.37,146.18,160.19,122.46,175.25,136.23,154.27,170.70,179.88,177.89,178.81,174.31,171.36,165.05,153.08,131.88,167.44,164.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI,SBSK VDK TSTD CCNT 70 PRF 750 ML 008901601384,78,26,136,54,43,73,182,106,,40,39,38,26,51,13,52,13,,,10,,,,,,,,,,,,,7,2,14,9,4,6,18,14,,4,3,3,2,4,1,4,1,,,1,,,,,,,,,,,,,133.03,155.12,116.28,71.56,129.31,145.98,121.66,91.08,,120.45,155.08,151.88,155.57,153.03,156.51,156.04,156.51,,,120.36,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI,SBSK VDK VNL 70 PRF 1000 ML 008901600964,"1,008",793,998,805,688,880,902,933,"1,203",766,779,"3,110",748,526,711,364,391,624,364,274,811,311,267,212,220,220,354,344,329,395,387,399,78,61,77,62,53,69,71,72,93,59,60,239,58,41,57,28,30,48,28,21,80,31,31,25,26,26,43,41,40,48,47,47,116.24,116.93,116.68,116.78,116.93,114.78,114.39,116.68,116.44,116.92,116.92,116.92,116.93,116.92,111.67,116.91,117.22,116.92,116.91,117.36,91.19,90.19,77.43,76.32,76.06,76.06,74.08,75.45,74.08,74.08,74.07,76.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI,SBSK VDK VNL 70 PRF 750 ML 008901600963,239,185,269,249,341,338,643,291,418,145,107,224,241,40,131,259,103,358,164,164,270,26,102,532,96,70,341,91,99,263,170,257,18,14,21,20,27,29,59,26,34,11,8,17,20,3,10,21,8,29,14,14,22,2,8,44,8,5,27,7,8,22,14,21,155.32,153.87,157.31,152.57,150.81,139.12,131.09,135.68,145.70,151.34,160.54,155.01,147.35,159.88,153.24,150.89,146.56,145.91,144.76,144.77,150.48,155.57,148.22,145.93,144.05,167.75,148.97,147.25,139.99,146.09,143.90,148.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI,SBSK VDK VNL 70 PRF PLST 50 ML 008901600962,11,,4,8,,,6,,,1,,10,,,,4,,,,,,,,,,,,,,,,,9,,4,8,,,6,,,1,,10,,,,4,,,,,,,,,,,,,,,,,210.20,,181.82,177.11,,,176.44,,,166.67,,176.79,,,,180.00,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,0.0,,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI CYNAMON,SBSK CYN VDK CNMN 70 PRF 1000 ML 008901601214,,,5,,,,,,,25,,10,,,,20,,,,,,,,,,,,,,,,,,,1,,,,,,,5,,2,,,,4,,,,,,,,,,,,,,,,,,,44.87,,,,,,,44.78,,44.87,,,,44.87,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI CYNAMON,SBSK CYN VDK CNMN 70 PRF 750 ML 008901601215,,558,,,179,507,343,738,"1,588",209,37,385,145,,,,38,,50,49,26,13,,117,,,,,,,,,,47,,,36,101,72,105,196,28,4,44,17,,,,4,,4,4,2,1,,9,,,,,,,,,,143.94,,,60.03,60.02,56.85,84.09,97.11,90.77,113.88,104.19,103.69,,,,113.70,,150.03,147.03,155.57,156.51,,155.88,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI CYTRON,SBSK CYT VDK CTRS 70 PRF 1000 ML 008901600914,"2,136","1,650","1,663","1,692","1,887","2,952","2,331","2,522","2,387","1,565","1,672","1,580","1,192","1,290","1,200","1,118","1,274","1,612","1,119","1,040",862,319,379,305,99,239,710,321,272,436,395,230,164,127,134,127,144,217,170,186,181,118,125,119,87,99,92,95,97,124,86,80,86,32,46,37,12,29,74,39,33,53,48,28,116.92,116.92,112.07,119.71,118.16,122.66,123.15,122.08,118.85,119.15,120.35,119.07,122.78,116.92,116.92,106.04,118.71,116.93,117.03,116.92,90.19,89.69,74.07,74.07,74.09,74.08,86.33,74.08,74.08,74.08,74.08,74.07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI CYTRON,SBSK CYT VDK CTRS 70 PRF 1750 ML 008901601105,"2,800","2,191","1,888","2,112","1,797","2,102","2,075","3,332","4,144","2,646","2,064","2,574","2,324","2,059","2,745","1,801","1,997","6,721",846,201,24,64,,161,24,48,24,24,137,148,43,96,160,127,107,125,98,119,116,191,235,152,117,146,131,117,157,103,128,659,75,15,1,4,,8,1,2,1,1,7,7,2,4,90.01,88.74,90.74,86.93,94.33,91.25,91.83,89.74,90.70,89.55,90.76,90.68,91.25,90.54,89.93,89.97,80.25,52.46,58.00,69.04,123.61,82.21,,103.73,123.61,123.29,123.61,123.61,100.90,108.38,110.21,123.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI CYTRON,SBSK CYT VDK CTRS 70 PRF 750 ML 008901600896,368,"1,065",463,285,142,137,243,876,472,321,211,198,158,357,138,414,222,467,90,184,88,205,228,117,449,,60,776,255,202,256,259,36,114,47,26,12,18,21,81,48,28,23,19,14,31,13,36,22,52,7,18,11,18,16,9,40,,5,66,23,20,23,24,122.86,112.46,119.46,131.29,141.65,91.06,141.96,129.69,117.00,138.12,110.02,125.16,135.90,138.07,126.98,139.96,122.09,108.48,147.31,122.78,96.04,136.77,171.01,155.88,134.99,,143.79,140.37,131.20,120.23,132.14,130.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI KARAMEL,SBSK KRM VDK CRML 70 PRF 1000 ML 008901600913,,,,,7,28,28,7,,,,,,,,,,,,,,,,,,,23,6,6,,,,,,,,1,4,4,1,,,,,,,,,,,,,,,,,,,4,1,1,,,,,,,,62.97,62.97,62.97,62.97,,,,,,,,,,,,,,,,,,,52.34,52.34,52.34,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI KARAMEL,SBSK KRM VDK CRML 70 PRF 750 ML 008901600857,84,,241,,,,183,600,13,512,136,,,,,10,13,,,,7,,22,,,,,,,,,16,6,,20,,,,18,56,1,29,11,,,,,1,1,,,,1,,2,,,,,,,,,2,155.93,,143.91,,,,119.89,128.28,156.51,208.61,143.98,,,,,120.36,156.51,,,,84.34,,131.74,,,,,,,,,95.69,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,,0.0,,,,,,,,,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,SOBIESKI,SOBIESKI KARAMEL,SBSK KRM VDK CRML 70 PRF PLST 50 ML 008901600915,1,5,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,165.00,176.79,166.67,165.00,165.00,,,,166.67,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,VAN GOGH,VAN GOGH,VAN GGH VDK 80 PRF 750 ML 063382415121,23,46,23,25,,82,30,89,603,23,49,65,79,30,627,268,287,730,289,613,701,517,375,761,484,426,674,461,647,697,574,511,1,2,1,1,,3,1,5,28,1,2,3,3,1,24,10,11,34,12,27,31,23,17,49,23,22,31,19,27,29,24,22,276.99,275.33,276.99,301.08,,301.54,361.33,212.23,258.44,276.99,293.29,259.88,315.88,361.33,313.64,321.61,313.52,257.16,289.36,272.31,270.98,269.41,264.75,186.40,252.48,232.43,260.98,291.01,287.40,288.45,287.37,278.02,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,375 PARK AVENUE SPIRITS,VAN GOGH,VAN GOGH,VAN GGH VDK AC BLBR 70 PRF 750 ML 063382415134,158,324,442,347,895,"1,389","1,006",299,391,284,353,367,488,335,421,280,360,651,868,395,274,708,212,646,"1,331",459,470,"1,246","1,072","1,245",676,580,7,14,20,16,39,62,45,13,17,12,15,15,22,14,18,12,15,29,39,17,11,29,10,28,60,17,20,52,46,53,27,24,279.92,273.10,261.46,267.16,274.57,270.65,266.53,275.97,276.01,283.88,282.28,293.72,270.49,287.19,280.73,279.88,287.87,266.55,269.34,283.22,298.99,297.84,254.32,273.93,265.32,324.02,283.70,286.14,280.31,282.54,300.43,288.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
